id,rating,text,clean_text,suggested_tags,delivery_shipping,redemption_activation,product_quality,customer_service,refund_return,usability,value_price,fraud_scam,other,notes
121151,5,You will give a gift that will keep on giving. The ornament-like packaging is beautiful!,you will give a gift that will keep on giving the ornament like packaging is beautiful,other,,,,,,,,,,
121152,5,pleased with purchase,pleased with purchase,other,,,,,,,,,,
121155,2,Ordered 4 graduation gift cards and Not a single one of them were sent with my personal note. None of the recipients knew who the gift came from. Had to reach out to all and they all said they had no idea who the gift card came from. Defeats the purpose of the convenience of sending a gift card in the first place.  Next time I'll just send a card and a check.,ordered 4 graduation gift cards and not NOT_a NOT_single NOT_one of them were sent with my personal note none of the recipients knew who the gift came from had to reach out to all and they all said they had no NOT_idea NOT_who NOT_the gift card came from defeats the purpose of the convenience of sending a gift card in the first place next time i ll just send a card and a check,other,,,,,,,,,,
121161,5,"My Father really likes this restaurant in Marietta, OH. I buy them on line in CA. He uses them 1-2 times a week.",my father really likes this restaurant in marietta oh i buy them on line in ca he uses them 1 2 times a week,other,,,,,,,,,,
121165,5,"I like that Amazon has this option as a payment method.  It's very convient when you return a product, the refund takes less than 10 min to load the full refund oppose to your credit card which could take 7 to 14 business days to see the refund.  Also like the reload option and they give you a $10 bonus for doing nothing but reloading your gift card!",i like that amazon has this option as a payment method it s very convient when you return a product the refund takes less than 10 min to load the full refund oppose to your credit card which could take 7 to 14 business days to see the refund also like the reload option and they give you a 10 bonus for doing nothing but reloading your gift card,refund_return,,,,,,,,,,
121171,5,Good job,good job,other,,,,,,,,,,
121182,5,Very easy to gift someone,very easy to gift someone,other,,,,,,,,,,
121186,5,Very quick and easy!,very quick and easy,other,,,,,,,,,,
121188,1,"Gave this $25 gift card as a gift for a friend and the store said it had $0 balance on it. This was so embarrassing since it was given as a gift. I am so very disappointed. I should have taken the advice to not buy any gift cards online. Lesson learned!  Luckily and thankfully Raising Cane’s in Mililani, Hawaii honored it for my friend and the store took the lose. Once again, very disappointed!",gave this 25 gift card as a gift for a friend and the store said it had 0 balance on it this was so embarrassing since it was given as a gift i am so very disappointed i should have taken the advice to not NOT_buy NOT_any NOT_gift cards online lesson learned luckily and thankfully raising cane s in mililani hawaii honored it for my friend and the store took the lose once again very disappointed,other,,,,,,,,,,
121197,5,Was able to send a cute easter themed gift card for a child in need gift baskets to be given to them from their incarcerated mothers,was able to send a cute easter themed gift card for a child in need gift baskets to be given to them from their incarcerated mothers,other,,,,,,,,,,
12121,4,It's an giftcard. What's not to like? The tin is an added bonus.,it s an giftcard what s not NOT_to NOT_like the tin is an added bonus,other,,,,,,,,,,
121215,5,GAVE AS A GIFT,gave as a gift,other,,,,,,,,,,
121216,5,Bought for a granddaughters birthday....she absolutely loves Steak 'n Shake....plus Grandma saved $5....yes....yes....yes!!!!,bought for a granddaughters birthday she absolutely loves steak n shake plus grandma saved 5 yes yes yes,other,,,,,,,,,,
121220,5,KOOL,kool,other,,,,,,,,,,
121223,5,It is what it says and it does what it states. It's $50 to spend anywhere that accepts the card.,it is what it says and it does what it states it s 50 to spend anywhere that accepts the card,other,,,,,,,,,,
121229,4,"Since this card has no mechanical moving parts or sensitive electronic components, and it is made of high composite plastic, it is very durable.  I dropped my card down an entire flight of steps, and it didn't even have a scratch! I also accidentally ran over another Subway card with my car.  I was a little concerned when I took it to my local Subway, but it worked perfectly!  This is an amazing product.  My only complaint is that it only comes in $25 denominations.",since this card has no NOT_mechanical NOT_moving NOT_parts or sensitive electronic components and it is made of high composite plastic it is very durable i dropped my card down an entire flight of steps and it didn t NOT_even NOT_have NOT_a scratch i also accidentally ran over another subway card with my car i was a little concerned when i took it to my local subway but it worked perfectly this is an amazing product my only complaint is that it only comes in 25 denominations,other,,,,,,,,,,
12124,5,came in handy for mailing gifts,came in handy for mailing gifts,other,,,,,,,,,,
121240,4,It's just a gift card.  And it's a gift card...  Serves the purpose well.  I only hope it has more color to choose from.  Some ethnic groups do not like black for their gifts.,it s just a gift card and it s a gift card serves the purpose well i only hope it has more color to choose from some ethnic groups do not NOT_like NOT_black NOT_for their gifts,other,,,,,,,,,,
121249,5,Perfect gift for the person who requested a specific gift card!,perfect gift for the person who requested a specific gift card,other,,,,,,,,,,
121255,2,"I got a notice that if I did a $100 reload to my gift card balance, I would get a $10 credit to my account.  Well, I did two $50 reloads within minutes of each other and I DID NOT get the $10 credit, I did an online chat with Amazon, and was told that because I did not do the $100 in one transaction, I was not eligible for the credit.  Nowhere in the terms and conditions did it mention that you had to do the $100 in one single transaction.  I called Amazon and explained my situation.  They sent me an email saying I would get the $10 credit, but it would not show up on my account.  I have made other purchased and NEVER received the credit. This is very disappointing and also false advertising.",i got a notice that if i did a 100 reload to my gift card balance i would get a 10 credit to my account well i did two 50 reloads within minutes of each other and i did not NOT_get NOT_the NOT_10 credit i did an online chat with amazon and was told that because i did not NOT_do NOT_the NOT_100 in one transaction i was not NOT_eligible NOT_for NOT_the credit nowhere in the terms and conditions did it mention that you had to do the 100 in one single transaction i called amazon and explained my situation they sent me an email saying i would get the 10 credit but it would not NOT_show NOT_up NOT_on my account i have made other purchased and never NOT_received NOT_the NOT_credit this is very disappointing and also false advertising,other,,,,,,,,,,
121256,1,This was my 34 attempt at reloading my gift card and it finally went through after my account was shut down after every attempt I made. Not at all happy. This app sucks.,this was my 34 attempt at reloading my gift card and it finally went through after my account was shut down after every attempt i made not NOT_at NOT_all NOT_happy this app sucks,other,,,,,,,,,,
121258,5,Exactly as expected. Thanks!,exactly as expected thanks,other,,,,,,,,,,
121261,1,"How disappointing! The card is literally folded in half and was a gift for Mother's Day. It won't fit in her purse, and if she tries to bend it back into shape,  it will likely break.",how disappointing the card is literally folded in half and was a gift for mother s day it won t NOT_fit NOT_in NOT_her purse and if she tries to bend it back into shape it will likely break,other,,,,,,,,,,
121262,5,This is good. Easy to use.,this is good easy to use,other,,,,,,,,,,
121290,3,"I choosed this GC because i couldnt pay with two CC. It took a couple of verification days and a phone call to be active, maybe because I dont live in the US.",i choosed this gc because i couldnt NOT_pay NOT_with NOT_two cc it took a couple of verification days and a phone call to be active maybe because i dont NOT_live NOT_in NOT_the us,other,,,,,,,,,,
121293,5,Card worked,card worked,other,,,,,,,,,,
121294,5,Everyone loved the box it came in!,everyone loved the box it came in,other,,,,,,,,,,
121295,5,Gift,gift,other,,,,,,,,,,
121296,5,gift and she loved it,gift and she loved it,other,,,,,,,,,,
121297,1,"Cards were defective.  The pin numbers scratched off with the covering over them.  ASOS would not help, it is next to impossible to contact them, ASOS does not have a phone number.  I have called Amazon three times, but it has not been resolved yet.  Amazon told me I would be contacted by their gift card department, but I have never heard from them.<br />Update - ASOS was still no help, I suggest you stay away from that company.  Amazon did make good on the cards by giving me a credit.  Thanks Amazon.  Appreciate it.",cards were defective the pin numbers scratched off with the covering over them asos would not NOT_help it is next to impossible to contact them asos does not NOT_have NOT_a NOT_phone number i have called amazon three times but it has not NOT_been NOT_resolved NOT_yet amazon told me i would be contacted by their gift card department but i have never NOT_heard NOT_from NOT_them br update asos was still no NOT_help i suggest you stay away from that company amazon did make good on the cards by giving me a credit thanks amazon appreciate it,redemption_activation|product_quality,,,,,,,,,,
